order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status
1403,2024-10-05,29,Indian,890.69,8.5,33,UPI,3.3,Delayed
1404,2024-09-15,25,Indian,900.26,10.32,43,Card,2.9,Cancelled
1405,2024-06-25,52,Chinese,1195.51,3.85,31,Wallet,4.0,Cancelled
1406,2024-10-26,49,Bakery,1144.94,14.24,66,Wallet,4.8,Delayed
1407,2024-09-08,25,Italian,848.42,12.27,16,UPI,3.4,Delayed
1408,2024-10-21,55,Italian,800.38,12.95,83,Card,4.0,Delivered
1409,2024-01-18,24,Bakery,371.11,13.1,25,Wallet,2.9,Cancelled
1410,2024-09-22,65,Italian,338.23,7.7,58,Cash,2.9,Delayed
1411,2024-06-27,21,Chinese,435.14,9.76,21,Cash,3.8,Cancelled
1412,2024-01-24,56,Fast Food,868.08,4.64,27,Wallet,4.4,Delayed
1413,2024-01-10,61,Italian,652.02,7.88,70,Card,3.8,Delivered
1414,2024-02-10,40,Italian,914.93,2.85,59,Cash,3.5,Cancelled
1415,2024-04-01,41,Cafe,999.49,4.22,68,Card,3.9,Delivered
1416,2024-10-11,28,Indian,824.18,6.97,29,Card,2.9,Delayed
1417,2024-03-30,30,Cafe,943.65,8.4,63,Card,4.4,Delayed
1418,2024-08-24,57,Cafe,979.67,6.29,46,Cash,3.8,Delivered
1419,2024-07-12,43,Italian,326.86,7.87,20,Cash,4.5,Delayed
1420,2024-12-16,55,Fast Food,352.16,14.74,38,Cash,3.3,Delayed
1421,2024-08-23,56,Italian,279.15,3.16,69,Wallet,4.7,Cancelled
1422,2024-04-19,21,Chinese,925.14,11.65,57,Wallet,3.9,Delayed
1423,2024-07-01,29,Bakery,664.87,8.18,89,Wallet,3.7,Delivered
1424,2024-02-12,63,Italian,1116.05,11.32,22,Cash,3.1,Cancelled
1425,2024-01-05,55,Chinese,738.65,1.83,77,Card,4.9,Delivered
1426,2024-03-19,19,Italian,548.19,9.26,31,Card,4.3,Delivered
1427,2024-10-15,45,Chinese,437.81,14.85,28,Cash,4.3,Delivered
1428,2024-05-19,55,Cafe,541.8,4.66,88,Card,4.7,Delivered
1429,2024-05-24,55,Chinese,897.96,1.14,74,UPI,3.8,Cancelled
1430,2024-02-02,19,Indian,574.05,5.25,60,Cash,3.4,Delivered
1431,2024-03-14,52,Cafe,974.69,2.57,68,Card,2.6,Delayed
1432,2024-08-14,35,Indian,1089.71,4.34,65,Cash,4.7,Delayed
1433,2024-05-03,33,Italian,837.52,11.41,25,Cash,3.1,Cancelled
1434,2024-02-27,53,Indian,1051.89,8.01,33,Card,3.5,Delivered
1435,2024-08-16,32,Fast Food,833.99,6.09,65,UPI,2.8,Cancelled
1436,2024-06-05,44,Chinese,356.04,8.68,61,Card,3.5,Delayed
1437,2024-05-31,34,Italian,181.85,6.14,28,Cash,3.7,Delayed
1438,2024-04-05,52,Bakery,234.01,11.91,78,UPI,3.6,Cancelled
1439,2024-03-15,22,Chinese,528.5,11.2,71,Cash,4.8,Cancelled
1440,2024-10-08,64,Indian,438.44,4.27,83,Wallet,3.5,Delayed
1441,2024-06-07,65,Indian,376.07,9.08,63,Wallet,4.4,Delivered
1442,2024-04-04,31,Cafe,541.95,11.9,23,Cash,3.5,Delayed
1443,2024-05-13,57,Bakery,672.57,9.33,35,Cash,4.0,Delivered
1444,2024-10-11,50,Fast Food,643.19,4.72,65,Cash,4.2,Delivered
1445,2024-05-30,50,Chinese,1018.4,2.04,73,UPI,3.7,Delayed
1446,2024-11-23,28,Cafe,1097.25,2.72,47,Card,2.9,Cancelled
1447,2024-09-13,41,Cafe,587.91,2.6,38,Wallet,5.0,Cancelled
1448,2024-10-01,25,Chinese,332.1,3.68,90,Wallet,3.6,Delivered
1449,2024-03-07,54,Italian,357.13,12.09,66,Cash,4.1,Delayed
1450,2024-11-08,61,Bakery,190.69,3.28,15,Cash,4.1,Cancelled
1451,2024-07-09,32,Italian,464.27,6.79,18,UPI,4.1,Delivered
1452,2024-03-16,40,Italian,972.45,1.1,17,UPI,4.5,Delivered
1453,2024-09-05,61,Fast Food,1037.58,2.32,64,Card,4.5,Delivered
1454,2024-07-27,59,Bakery,268.98,6.01,24,Cash,3.1,Delivered
1455,2024-10-15,37,Indian,336.98,14.52,86,Cash,3.9,Cancelled
1456,2024-08-07,46,Chinese,568.49,1.29,31,Card,2.6,Cancelled
1457,2024-10-06,18,Indian,1166.86,3.41,52,Cash,2.5,Cancelled
1458,2024-11-29,65,Bakery,179.46,8.8,28,UPI,2.7,Cancelled
1459,2024-11-24,39,Fast Food,1189.81,7.76,19,Cash,3.2,Cancelled
1460,2024-05-07,49,Bakery,1140.3,8.69,23,UPI,4.1,Delayed
1461,2024-09-27,48,Indian,1160.06,5.51,27,Card,3.9,Cancelled
1462,2024-02-04,43,Italian,652.73,11.93,82,Wallet,3.7,Delayed
1463,2024-04-28,23,Fast Food,1173.89,14.88,69,Cash,4.7,Delivered
1464,2024-09-19,54,Indian,1140.25,11.12,67,Wallet,4.8,Cancelled
1465,2024-06-09,29,Bakery,792.07,12.52,72,Cash,2.7,Delayed
1466,2024-03-23,59,Cafe,302.94,11.39,21,UPI,2.8,Delivered
1467,2024-11-25,57,Indian,813.69,5.74,74,UPI,4.8,Delayed
1468,2024-04-25,23,Bakery,963.46,4.43,17,Card,4.3,Cancelled
1469,2024-05-10,44,Cafe,914.0,3.85,16,UPI,3.3,Delayed
1470,2024-04-13,62,Italian,1170.81,11.59,78,Cash,4.3,Delayed
1471,2024-08-16,36,Italian,784.9,7.84,66,UPI,3.4,Delivered
1472,2024-07-05,54,Indian,622.75,2.73,20,UPI,3.0,Cancelled
1473,2024-12-20,53,Cafe,1189.09,14.96,33,Wallet,4.4,Cancelled
1474,2024-05-27,23,Chinese,694.37,12.55,34,Wallet,3.9,Delayed
1475,2024-03-25,60,Cafe,1059.89,9.1,77,UPI,4.9,Delayed
1476,2024-11-10,51,Chinese,993.57,7.37,39,UPI,4.5,Delivered
1477,2024-03-03,22,Fast Food,242.62,3.95,57,Wallet,2.8,Delivered
1478,2024-06-15,57,Italian,167.53,6.66,38,Card,4.2,Cancelled
1479,2024-02-13,52,Fast Food,379.82,2.06,55,Cash,4.0,Cancelled
1480,2024-08-27,45,Italian,1058.21,7.02,45,Wallet,3.0,Delivered
1481,2024-10-05,55,Cafe,190.16,14.95,64,UPI,4.5,Cancelled
1482,2024-03-04,56,Cafe,546.53,8.63,24,UPI,4.0,Delivered
1483,2024-03-10,25,Bakery,767.35,2.12,61,UPI,3.7,Cancelled
1484,2024-03-12,59,Fast Food,216.13,8.94,15,UPI,3.2,Cancelled
1485,2024-05-15,18,Bakery,938.1,4.07,24,Card,4.0,Delayed
1486,2024-12-29,54,Bakery,821.23,3.56,56,Cash,4.7,Cancelled
1487,2024-08-05,53,Chinese,873.45,11.4,16,Card,2.8,Delivered
1488,2024-02-17,42,Fast Food,809.95,1.8,43,Cash,2.7,Delivered
1489,2024-07-08,32,Chinese,894.95,13.53,73,Card,2.8,Delayed
1490,2024-09-26,29,Fast Food,606.33,5.56,46,Cash,2.6,Delivered
1491,2024-10-01,35,Fast Food,914.92,3.51,67,UPI,4.8,Delivered
1492,2024-07-03,54,Italian,672.11,8.92,72,Wallet,3.7,Cancelled
1493,2024-11-12,31,Cafe,818.71,2.58,66,Wallet,2.9,Delivered
1494,2024-06-25,65,Italian,445.97,11.91,70,Card,3.2,Delivered
1495,2024-07-01,20,Chinese,254.04,12.21,27,Card,4.4,Delivered
1496,2024-05-04,64,Indian,783.05,13.69,16,Cash,2.6,Delivered
1497,2024-08-05,18,Chinese,656.79,2.7,49,UPI,3.9,Delayed
1498,2024-04-13,30,Cafe,464.94,7.04,32,UPI,4.4,Delivered
1499,2024-12-10,34,Indian,559.17,6.86,30,Cash,2.6,Delivered
1500,2024-03-06,34,Indian,729.95,13.98,61,UPI,4.7,Delivered
1501,2024-11-08,64,Indian,801.14,5.32,70,Wallet,3.7,Delayed
1502,2024-08-25,33,Indian,689.6,4.34,54,Cash,2.7,Delivered
1503,2024-11-18,36,Bakery,1185.1,4.11,71,Wallet,4.3,Delivered
1504,2024-11-29,49,Bakery,383.83,4.04,59,Wallet,4.4,Delivered
1505,2024-01-27,52,Indian,609.65,3.89,55,UPI,3.6,Cancelled
1506,2024-11-09,52,Indian,431.88,14.75,55,Card,3.9,Cancelled
1507,2024-04-25,34,Italian,196.46,12.64,25,Wallet,3.1,Delivered
1508,2024-09-02,29,Indian,358.9,9.82,45,UPI,2.7,Cancelled
1509,2024-09-27,27,Bakery,1045.61,10.07,20,Wallet,2.5,Delivered
1510,2024-10-21,25,Bakery,188.46,2.17,67,UPI,4.4,Delivered
1511,2024-10-18,42,Chinese,163.86,7.86,24,Card,4.5,Delivered
1512,2024-07-03,62,Chinese,982.64,7.26,72,Wallet,4.9,Delivered
1513,2024-11-01,23,Italian,394.13,11.36,86,Card,2.6,Delivered
1514,2024-12-31,63,Cafe,270.71,11.41,18,Wallet,3.9,Cancelled
1515,2024-03-08,48,Indian,897.1,2.07,57,Cash,4.0,Cancelled
1516,2024-04-03,24,Chinese,495.81,7.16,74,UPI,2.8,Delivered
1517,2024-01-02,33,Indian,717.34,14.41,17,Cash,3.0,Delayed
1518,2024-04-13,56,Fast Food,327.32,10.58,28,Card,4.9,Delivered
1519,2024-02-11,31,Cafe,960.55,12.54,53,UPI,2.9,Delayed
1520,2024-07-07,43,Italian,418.81,10.0,29,Cash,2.5,Delayed
1521,2024-01-28,49,Cafe,578.31,4.96,73,UPI,4.7,Cancelled
1522,2024-07-17,26,Indian,269.73,7.8,25,Card,2.8,Delayed
1523,2024-08-05,26,Bakery,191.6,9.94,67,Wallet,4.1,Delayed
1524,2024-09-10,27,Bakery,546.61,12.33,44,UPI,2.9,Cancelled
1525,2024-11-27,51,Italian,741.05,10.56,47,UPI,4.7,Delivered
1526,2024-11-04,44,Fast Food,974.68,1.05,26,UPI,2.9,Cancelled
1527,2024-01-17,57,Bakery,787.08,8.89,84,Wallet,3.1,Cancelled
1528,2024-05-09,45,Cafe,691.34,5.74,38,Card,4.8,Delayed
1529,2024-05-06,25,Fast Food,405.34,9.26,19,Wallet,2.6,Delayed
1530,2024-07-26,18,Bakery,924.11,7.55,62,UPI,3.6,Cancelled
1531,2024-11-10,20,Cafe,528.93,1.69,58,UPI,4.5,Cancelled
1532,2024-11-11,33,Indian,1046.0,11.96,84,Wallet,4.0,Cancelled
1533,2024-08-20,60,Italian,662.98,14.38,72,Cash,4.1,Delayed
1534,2024-11-12,24,Cafe,234.71,2.09,59,Card,2.9,Cancelled
1535,2024-07-15,37,Italian,1167.99,4.9,47,Wallet,3.4,Delayed
1536,2024-06-06,64,Indian,1039.02,5.68,45,Card,4.3,Cancelled
1537,2024-07-01,20,Cafe,158.25,0.94,36,UPI,3.2,Cancelled
1538,2024-12-15,25,Chinese,232.0,11.47,51,Wallet,4.4,Cancelled
1539,2024-12-29,31,Bakery,1167.21,2.4,39,Wallet,4.2,Cancelled
1540,2024-04-05,19,Chinese,998.01,7.48,83,Cash,3.2,Cancelled
1541,2024-03-22,34,Italian,718.61,7.61,63,Wallet,2.9,Delayed
1542,2024-11-17,30,Chinese,736.56,5.67,68,Cash,3.4,Delivered
1543,2024-03-07,26,Bakery,1151.1,9.98,82,Cash,2.6,Delayed
1544,2024-01-29,56,Bakery,202.66,4.7,27,UPI,4.2,Delayed
1545,2024-10-24,25,Italian,807.13,7.99,69,Wallet,3.1,Cancelled
1546,2024-07-03,34,Italian,559.02,14.97,52,UPI,4.1,Delivered
1547,2024-05-25,29,Italian,636.08,10.42,81,Wallet,4.5,Delivered
1548,2024-08-13,27,Bakery,268.83,14.5,51,Card,4.8,Delivered
1549,2024-03-13,49,Italian,827.93,5.95,77,Cash,2.8,Delivered
1550,2024-02-27,32,Indian,418.56,9.02,71,Cash,4.8,Delayed
1551,2024-01-09,52,Italian,1039.64,11.24,66,Cash,3.2,Delivered
1552,2024-11-09,49,Bakery,888.36,11.72,33,Cash,2.7,Delivered
1553,2024-05-12,19,Fast Food,311.13,13.33,31,Card,3.9,Delivered
1554,2024-05-07,39,Cafe,258.2,14.96,70,UPI,3.3,Cancelled
1555,2024-01-31,52,Cafe,1043.71,5.63,49,Cash,3.6,Cancelled
1556,2024-02-14,20,Indian,216.94,3.16,57,UPI,2.9,Cancelled
1557,2024-12-11,36,Chinese,206.94,8.79,80,UPI,2.9,Cancelled
1558,2024-04-03,31,Bakery,386.2,12.44,63,UPI,4.0,Delivered
1559,2024-12-13,27,Chinese,263.83,0.54,55,Card,2.9,Delayed
1560,2024-03-21,28,Chinese,850.37,14.49,78,UPI,3.1,Delivered
1561,2024-07-28,22,Fast Food,801.03,1.64,77,Cash,5.0,Cancelled
1562,2024-09-30,55,Italian,788.99,2.98,57,Card,3.9,Delayed
1563,2024-12-26,40,Chinese,423.18,13.44,17,Cash,5.0,Cancelled
1564,2024-02-12,35,Italian,458.3,8.99,55,UPI,2.6,Cancelled
1565,2024-10-17,28,Indian,919.26,2.89,76,Card,4.6,Delayed
1566,2024-11-12,35,Chinese,296.7,8.21,86,UPI,2.6,Cancelled
1567,2024-08-16,54,Bakery,779.7,5.72,29,Card,3.1,Delivered
1568,2024-04-29,51,Bakery,1099.94,10.7,81,Cash,4.5,Cancelled
1569,2024-10-08,55,Cafe,252.06,13.93,83,UPI,4.2,Delayed
1570,2024-11-10,45,Cafe,893.56,9.44,17,Cash,4.1,Delivered
1571,2024-12-20,57,Indian,1117.76,4.17,19,Cash,3.1,Cancelled
1572,2024-11-02,63,Indian,743.87,13.36,50,Wallet,3.6,Cancelled
1573,2024-06-30,65,Italian,814.9,6.2,26,Cash,4.6,Cancelled
1574,2024-08-27,63,Fast Food,1170.99,4.32,36,Cash,3.7,Delivered
1575,2024-01-03,28,Cafe,581.01,7.8,80,Cash,4.9,Delivered
1576,2024-09-05,28,Cafe,1111.96,1.91,29,Card,3.3,Delayed
1577,2024-08-29,32,Bakery,1021.01,9.08,44,UPI,3.8,Cancelled
1578,2024-02-04,21,Fast Food,247.64,2.83,71,Cash,4.0,Cancelled
1579,2024-03-10,27,Italian,1042.44,10.46,19,Cash,4.6,Delivered
1580,2024-03-06,37,Indian,338.73,6.01,83,Wallet,3.8,Cancelled
1581,2024-04-20,27,Italian,329.62,13.13,78,Cash,4.0,Delivered
1582,2024-09-16,25,Italian,1052.93,2.21,30,Wallet,2.9,Cancelled
1583,2024-10-10,27,Cafe,1041.18,4.66,56,Card,4.7,Cancelled
1584,2024-07-03,44,Bakery,491.33,13.26,25,Cash,4.7,Delayed
1585,2024-04-07,31,Italian,591.84,12.5,90,UPI,3.4,Delivered
1586,2024-10-18,18,Italian,737.21,10.76,78,Wallet,3.2,Delivered
1587,2024-04-23,48,Italian,797.89,4.05,56,Card,3.6,Cancelled
1588,2024-09-09,41,Fast Food,1037.91,0.57,44,Card,4.5,Delayed
1589,2024-04-29,19,Chinese,193.04,10.21,61,UPI,4.2,Cancelled
1590,2024-07-31,37,Chinese,1039.81,12.59,38,UPI,3.0,Delivered
1591,2024-11-13,28,Chinese,1002.71,6.94,74,Cash,4.7,Delivered
1592,2024-10-07,45,Italian,485.6,6.66,24,UPI,3.5,Delayed
1593,2024-02-05,62,Chinese,155.57,2.06,20,Wallet,4.7,Delayed
1594,2024-09-19,40,Italian,1000.27,12.44,49,Wallet,3.3,Cancelled
1595,2024-11-03,28,Cafe,1089.95,4.81,60,Cash,4.4,Delivered
1596,2024-08-21,18,Bakery,938.42,0.69,19,Cash,3.8,Delayed
1597,2024-01-28,21,Cafe,482.71,1.53,57,UPI,4.7,Delayed
1598,2024-04-08,22,Cafe,995.83,1.29,18,Card,3.2,Delayed
1599,2024-10-28,46,Cafe,834.48,14.53,67,Wallet,4.1,Delayed
1600,2024-08-19,41,Bakery,527.08,7.81,39,Wallet,3.2,Cancelled
1601,2024-08-01,65,Chinese,236.07,3.81,77,Card,3.5,Delivered
1602,2024-05-29,50,Chinese,526.96,1.3,82,Card,3.0,Delayed
1603,2024-03-22,30,Indian,407.33,9.82,25,Cash,4.8,Delivered
1604,2024-12-10,22,Bakery,409.47,13.46,21,Card,4.9,Delayed
1605,2024-12-07,27,Indian,476.69,7.09,66,Cash,2.9,Cancelled
1606,2024-07-12,44,Fast Food,919.72,2.02,18,UPI,4.0,Delivered
1607,2024-11-05,29,Bakery,393.43,8.44,41,Card,4.4,Delayed
1608,2024-02-19,50,Fast Food,1011.37,3.99,47,Wallet,3.8,Delivered
1609,2024-03-02,55,Italian,721.37,6.47,22,Cash,3.8,Delayed
1610,2024-07-24,29,Italian,384.89,7.64,19,UPI,4.9,Cancelled
1611,2024-08-03,25,Fast Food,594.83,8.06,38,Wallet,3.6,Delivered
1612,2024-01-21,24,Fast Food,1124.41,5.09,35,Cash,3.6,Delayed
1613,2024-02-11,57,Bakery,821.7,4.4,52,Wallet,3.7,Delayed
1614,2024-09-04,40,Fast Food,970.34,3.96,48,UPI,2.8,Delivered
1615,2024-01-25,31,Bakery,1076.79,2.23,16,UPI,4.4,Delivered
1616,2024-12-25,43,Indian,813.06,7.37,22,UPI,4.4,Delayed
1617,2024-08-30,27,Chinese,1176.44,11.68,27,UPI,3.7,Delivered
1618,2024-10-02,21,Bakery,1056.5,2.55,57,Wallet,2.9,Delivered
1619,2024-12-02,35,Chinese,429.83,3.44,26,UPI,3.1,Delayed
1620,2024-11-07,26,Fast Food,1199.78,10.95,67,Cash,3.7,Cancelled
1621,2024-12-04,63,Bakery,785.22,11.24,55,Cash,3.0,Delivered
1622,2024-04-25,33,Fast Food,1114.07,1.59,51,Cash,4.9,Delivered
1623,2024-05-11,24,Indian,1119.05,13.6,83,UPI,4.0,Delivered
1624,2024-09-21,49,Chinese,1064.04,5.58,47,Cash,4.1,Delivered
1625,2024-02-05,33,Italian,474.81,1.27,87,Card,4.3,Cancelled
1626,2024-04-12,24,Indian,546.15,11.25,34,UPI,3.2,Delayed
1627,2024-06-03,44,Chinese,411.54,1.06,43,Cash,4.3,Cancelled
1628,2024-05-26,20,Indian,1102.63,0.85,87,Card,4.7,Cancelled
1629,2024-07-23,62,Bakery,688.82,4.65,19,UPI,4.1,Delivered
1630,2024-04-30,65,Cafe,152.58,6.3,87,Wallet,4.4,Cancelled
1631,2024-03-30,48,Fast Food,406.84,14.51,35,Wallet,4.1,Delivered
1632,2024-10-29,58,Fast Food,456.1,13.09,90,UPI,4.4,Cancelled
1633,2024-03-09,49,Fast Food,581.36,4.56,28,Cash,3.8,Cancelled
1634,2024-09-02,56,Bakery,638.83,11.42,22,UPI,3.0,Delayed
1635,2024-10-30,55,Cafe,1162.53,9.91,24,UPI,3.1,Cancelled
1636,2024-08-07,43,Cafe,830.72,4.22,71,Cash,2.6,Delayed
1637,2024-07-05,65,Fast Food,1020.59,12.69,54,Cash,2.9,Delayed
1638,2024-10-09,39,Italian,1195.8,2.92,32,Cash,2.9,Cancelled
1639,2024-12-14,42,Italian,307.15,1.79,52,Card,3.4,Delayed
1640,2024-11-06,53,Chinese,232.27,11.29,54,Card,3.0,Delivered
1641,2024-11-04,36,Cafe,356.2,3.25,88,Wallet,3.8,Delayed
1642,2024-11-06,20,Cafe,1129.94,14.76,72,Wallet,3.0,Delayed
1643,2024-07-15,48,Chinese,1177.67,4.03,61,Cash,3.6,Delayed
1644,2024-09-03,32,Chinese,817.71,2.77,27,Cash,4.3,Delivered
1645,2024-06-28,63,Italian,614.15,0.93,33,Wallet,5.0,Cancelled
1646,2024-11-10,41,Bakery,728.16,13.26,45,Wallet,3.8,Delayed
1647,2024-01-21,61,Indian,974.36,13.41,35,UPI,3.3,Delivered
1648,2024-10-24,51,Chinese,1118.83,13.18,65,UPI,3.3,Delayed
1649,2024-02-22,31,Bakery,1171.05,10.71,58,Wallet,3.3,Cancelled
1650,2024-07-29,35,Bakery,547.4,13.55,50,UPI,2.8,Delayed
1651,2024-01-29,36,Bakery,1052.54,10.08,24,Card,3.2,Cancelled
1652,2024-04-22,32,Chinese,573.02,12.11,21,Card,3.6,Delayed
1653,2024-06-06,39,Chinese,365.38,1.22,62,Cash,4.9,Delayed
1654,2024-06-12,23,Indian,653.94,3.44,55,UPI,4.6,Delivered
1655,2024-05-10,37,Chinese,975.27,12.74,71,UPI,2.6,Cancelled
1656,2024-11-18,54,Cafe,848.97,12.57,47,Wallet,2.9,Delivered
1657,2024-12-30,53,Bakery,643.31,14.48,73,UPI,4.4,Cancelled
1658,2024-05-11,42,Fast Food,887.05,10.82,20,Cash,3.0,Delayed
1659,2024-05-30,39,Italian,799.97,13.11,85,Cash,3.1,Delivered
1660,2024-03-15,43,Italian,740.94,7.11,41,Cash,3.9,Delayed
1661,2024-05-11,29,Cafe,346.75,2.71,32,Cash,4.1,Delivered
1662,2024-05-09,53,Indian,938.76,7.53,40,Wallet,4.1,Delivered
1663,2024-02-17,44,Bakery,813.07,11.45,44,Card,3.0,Cancelled
1664,2024-12-10,40,Italian,326.46,6.98,70,UPI,4.7,Cancelled
1665,2024-04-01,47,Chinese,245.41,1.1,31,Wallet,3.6,Delivered
1666,2024-09-14,25,Cafe,1001.24,8.84,27,Wallet,4.3,Cancelled
1667,2024-11-13,18,Fast Food,975.88,9.91,87,Wallet,2.8,Cancelled
1668,2024-07-23,37,Italian,809.55,12.61,74,Wallet,4.3,Delivered
1669,2024-06-28,63,Indian,568.01,6.92,82,UPI,4.4,Cancelled
1670,2024-08-20,64,Fast Food,1150.93,11.09,53,UPI,4.6,Delayed
1671,2024-05-05,56,Chinese,895.04,6.35,32,Cash,3.7,Cancelled
1672,2024-07-11,53,Bakery,392.27,5.94,22,Wallet,4.8,Cancelled
1673,2024-02-26,35,Bakery,892.72,6.06,81,UPI,3.4,Delivered
1674,2024-11-19,60,Chinese,1176.54,13.51,81,Card,3.6,Cancelled
1675,2024-03-21,63,Bakery,768.64,2.58,37,Card,3.9,Delivered
1676,2024-07-31,57,Cafe,745.75,5.53,28,Cash,4.4,Cancelled
1677,2024-09-10,61,Indian,984.23,10.13,75,Wallet,2.6,Delayed
1678,2024-09-10,51,Fast Food,1143.64,5.39,39,Card,2.6,Delayed
1679,2024-07-11,53,Cafe,892.31,10.42,48,UPI,3.8,Delayed
1680,2024-12-29,46,Italian,977.87,7.96,58,Wallet,4.8,Delivered
1681,2024-01-24,64,Chinese,1048.6,6.86,48,Wallet,3.7,Delayed
1682,2024-01-15,55,Chinese,886.37,9.39,21,Cash,4.8,Delayed
1683,2024-03-14,63,Italian,378.2,12.34,42,UPI,4.0,Cancelled
1684,2024-07-11,55,Chinese,418.17,11.11,34,Wallet,4.5,Cancelled
1685,2024-11-03,54,Italian,401.66,3.16,80,UPI,3.6,Cancelled
1686,2024-07-21,48,Bakery,234.71,8.49,57,Card,4.7,Delivered
1687,2024-02-22,34,Italian,473.5,3.59,83,Cash,3.0,Cancelled
1688,2024-01-19,31,Fast Food,464.57,9.3,52,Cash,4.1,Cancelled
1689,2024-06-21,40,Bakery,296.64,10.85,70,Wallet,3.3,Delivered
1690,2024-12-11,53,Italian,240.29,14.57,40,Wallet,3.1,Delayed
1691,2024-08-02,47,Fast Food,168.16,10.77,90,UPI,4.6,Cancelled
1692,2024-12-16,23,Chinese,710.18,4.05,15,UPI,3.8,Delivered
1693,2024-08-07,28,Indian,883.51,2.34,85,Wallet,4.1,Delayed
1694,2024-10-11,48,Italian,643.31,14.47,35,Cash,2.7,Delivered
1695,2024-12-05,28,Italian,626.84,11.59,35,Cash,4.9,Delayed
1696,2024-01-30,23,Cafe,688.77,13.66,52,UPI,3.3,Cancelled
1697,2024-11-30,22,Fast Food,1055.8,11.42,27,UPI,3.9,Cancelled
1698,2024-06-17,30,Italian,916.63,11.59,70,Wallet,4.0,Delivered
1699,2024-11-30,21,Cafe,243.7,12.34,40,UPI,2.9,Cancelled
1700,2024-10-07,18,Cafe,872.92,5.95,25,Cash,4.2,Delayed
1701,2024-07-12,63,Chinese,707.37,7.79,54,Cash,2.8,Cancelled
1702,2024-08-06,50,Indian,742.71,4.26,76,Card,2.9,Delivered
1703,2024-03-22,41,Italian,621.67,7.47,53,Wallet,3.2,Delayed
1704,2024-07-27,41,Indian,907.04,14.62,23,UPI,3.6,Delivered
1705,2024-06-07,49,Fast Food,680.68,4.85,87,Cash,4.1,Delivered
1706,2024-06-01,47,Italian,701.51,7.62,48,Wallet,2.6,Delivered
1707,2024-07-16,65,Italian,951.3,11.63,80,Wallet,4.2,Cancelled
1708,2024-11-13,65,Italian,628.58,3.79,50,Wallet,4.2,Cancelled
1709,2024-10-11,42,Cafe,683.54,7.93,27,Wallet,4.6,Cancelled
1710,2024-03-18,32,Italian,450.29,9.83,81,Cash,4.0,Cancelled
1711,2024-04-13,38,Fast Food,798.13,11.76,84,Wallet,4.3,Cancelled
1712,2024-11-18,51,Bakery,1193.39,14.09,21,Card,4.8,Cancelled
1713,2024-04-13,53,Italian,1014.48,13.44,51,Wallet,3.5,Cancelled
1714,2024-10-21,39,Fast Food,263.4,7.67,44,Cash,3.7,Delayed
1715,2024-02-16,44,Chinese,769.74,13.46,78,Card,3.4,Cancelled
1716,2024-01-28,37,Chinese,883.83,12.7,67,Card,3.3,Delivered
1717,2024-07-21,27,Italian,535.34,6.82,84,UPI,3.2,Cancelled
1718,2024-09-08,27,Fast Food,714.79,5.03,36,Cash,3.3,Delayed
1719,2024-02-08,27,Fast Food,619.73,4.82,52,Cash,4.8,Cancelled
1720,2024-10-28,34,Fast Food,830.83,12.05,73,Cash,3.7,Cancelled
1721,2024-04-10,46,Fast Food,1159.52,9.18,78,Wallet,4.1,Delayed
1722,2024-04-15,25,Cafe,606.96,3.65,17,UPI,2.8,Cancelled
1723,2024-11-27,21,Cafe,961.47,14.41,37,Cash,3.5,Delivered
1724,2024-04-19,58,Fast Food,541.4,1.25,26,Cash,3.9,Delivered
1725,2024-09-05,57,Cafe,1198.51,8.8,15,Cash,3.6,Delivered
1726,2024-11-09,22,Chinese,586.29,2.06,62,Card,4.3,Delivered
1727,2024-09-07,51,Fast Food,623.86,8.55,44,Wallet,3.2,Delivered
1728,2024-02-01,56,Fast Food,274.34,14.0,25,UPI,3.9,Delayed
1729,2024-09-03,20,Cafe,224.31,6.09,53,Card,4.6,Cancelled
1730,2024-06-01,43,Indian,288.76,1.45,58,Wallet,4.2,Delayed
1731,2024-10-14,62,Italian,349.01,1.54,48,Cash,4.0,Cancelled
1732,2024-10-15,65,Cafe,1125.95,2.83,50,Wallet,3.4,Cancelled
1733,2024-06-07,24,Cafe,338.21,1.71,49,Wallet,3.2,Delayed
1734,2024-01-24,44,Fast Food,1174.99,5.08,73,Wallet,2.6,Delayed
1735,2024-03-18,60,Fast Food,811.69,10.13,18,Cash,5.0,Delivered
1736,2024-04-09,29,Fast Food,650.46,13.42,89,Wallet,5.0,Delivered
1737,2024-08-30,56,Cafe,902.91,1.41,60,Card,4.2,Delayed
1738,2024-09-12,37,Chinese,161.45,5.11,51,Card,3.4,Delayed
1739,2024-08-23,27,Fast Food,257.57,9.86,45,Card,3.4,Cancelled
1740,2024-09-16,36,Fast Food,712.05,5.16,53,Card,4.3,Cancelled
1741,2024-07-05,44,Cafe,543.38,5.36,64,Cash,4.8,Cancelled
1742,2024-04-05,42,Cafe,250.76,8.52,19,Cash,3.4,Delivered
1743,2024-06-15,62,Chinese,1133.1,5.45,28,Cash,4.1,Delayed
1744,2024-09-24,27,Bakery,394.83,14.61,45,Cash,4.8,Delayed
1745,2024-05-10,29,Bakery,869.81,6.27,66,Wallet,3.1,Delivered
1746,2024-11-28,52,Italian,923.9,8.6,30,Card,3.1,Delayed
